"history_id","user_id","location","recorded_at","transport_mode"
3497,9,POINT (-84.0073854 34.0057315),2026-09-10 05:22:06.842 -0400,
3496,9,POINT (-84.0073988 34.0057752),2026-09-10 05:21:06.017 -0400,
3495,9,POINT (-84.0074976 34.0056882),2026-09-10 05:20:04.769 -0400,
3494,9,POINT (-84.007512 34.0056816),2026-09-10 05:19:02.854 -0400,
3493,9,POINT (-84.0074427 34.0057003),2026-09-10 05:18:00.777 -0400,
3492,9,POINT (-84.0075434 34.0056974),2026-09-10 05:16:58.738 -0400,
3491,9,POINT (-84.0074533 34.0056815),2026-09-10 05:15:55.717 -0400,
3490,9,POINT (-84.0075164 34.0056675),2026-09-10 05:14:53.768 -0400,
3489,9,POINT (-84.0073939 34.0057792),2026-09-10 05:14:00.486 -0400,
3488,9,POINT (-84.0074463 34.005575),2026-09-10 05:12:59.729 -0400,
3487,9,POINT (-84.0073896 34.0057764),2026-09-10 05:11:59.017 -0400,
3486,9,POINT (-84.0073831 34.0057478),2026-09-10 05:10:58.272 -0400,
3485,9,POINT (-84.0073894 34.0057754),2026-09-10 05:09:57.505 -0400,
3484,9,POINT (-84.0075052 34.005724),2026-09-10 05:09:37.092 -0400,
3483,9,POINT (-84.0073918 34.0057842),2026-09-10 05:08:56.842 -0400,
3482,9,POINT (-84.007395 34.005774),2026-09-10 05:07:55.881 -0400,
3481,9,POINT (-84.007388 34.0057309),2026-09-10 05:06:55.145 -0400,
3480,9,POINT (-84.0073889 34.0057558),2026-09-10 05:05:54.309 -0400,
3479,9,POINT (-84.0073953 34.0057586),2026-09-10 05:04:53.533 -0400,
3478,9,POINT (-84.0073947 34.0057651),2026-09-10 05:03:52.784 -0400,
3477,9,POINT (-84.0074012 34.0057757),2026-09-10 05:02:51.788 -0400,
3476,9,POINT (-84.0073939 34.0057827),2026-09-10 05:01:50.911 -0400,
3475,9,POINT (-84.007388 34.0057804),2026-09-10 05:00:50.104 -0400,
3474,9,POINT (-84.0073934 34.0057768),2026-09-10 04:59:49.227 -0400,
3473,9,POINT (-84.0073986 34.0057836),2026-09-10 04:58:48.617 -0400,
3472,9,POINT (-84.0073938 34.0057768),2026-09-10 04:57:47.591 -0400,
3471,9,POINT (-84.0074027 34.0057714),2026-09-10 04:56:46.772 -0400,
3470,9,POINT (-84.0074034 34.0057785),2026-09-10 04:55:45.961 -0400,
3469,9,POINT (-84.0073915 34.0057791),2026-09-10 04:54:45.149 -0400,
3468,9,POINT (-84.0073921 34.0057836),2026-09-10 04:53:44.683 -0400,
3467,9,POINT (-84.0074047 34.0056708),2026-09-10 04:52:43.535 -0400,
3466,9,POINT (-84.0074011 34.005779),2026-09-10 04:51:42.788 -0400,
3465,9,POINT (-84.0074019 34.0057911),2026-09-10 04:50:42.058 -0400,
3464,9,POINT (-84.0074029 34.0057796),2026-09-10 04:49:41.360 -0400,
3463,9,POINT (-84.0073936 34.0057757),2026-09-10 04:48:41.897 -0400,
3462,9,POINT (-84.0073917 34.0057879),2026-09-09 07:09:15.716 -0400,STILL
3461,9,POINT (-84.0074061 34.0057281),2026-09-09 07:07:14.087 -0400,STILL
3460,9,POINT (-84.0073952 34.0057861),2026-09-09 07:05:12.004 -0400,STILL
3459,9,POINT (-84.0073877 34.005789),2026-09-09 07:03:10.694 -0400,STILL
3458,9,POINT (-84.0073947 34.0057876),2026-09-09 07:01:09.843 -0400,STILL
3457,9,POINT (-84.0074344 34.0056203),2026-09-09 06:59:09.004 -0400,STILL
3456,9,POINT (-84.0074197 34.0056735),2026-09-09 06:57:07.908 -0400,STILL
3455,9,POINT (-84.0075769 34.0056073),2026-09-09 06:55:04.173 -0400,STILL
3454,9,POINT (-84.0075166 34.0056749),2026-09-09 06:53:02.427 -0400,STILL
3453,9,POINT (-84.007484 34.0057408),2026-09-09 06:51:00.247 -0400,STILL
3452,9,POINT (-84.0074572 34.0057563),2026-09-09 06:48:57.493 -0400,STILL
3451,9,POINT (-84.0074691 34.0057253),2026-09-09 06:46:55.412 -0400,STILL
3450,9,POINT (-84.0074592 34.0057193),2026-09-09 06:44:53.214 -0400,STILL
3449,9,POINT (-84.0073905 34.0057865),2026-09-09 06:43:02.067 -0400,STILL
3448,9,POINT (-84.007395 34.0057883),2026-09-09 06:40:42.401 -0400,STILL
3447,9,POINT (-84.0073927 34.0057595),2026-09-09 06:38:41.411 -0400,STILL
3446,9,POINT (-84.0073918 34.0057848),2026-09-09 06:36:40.636 -0400,STILL
3445,9,POINT (-84.0073925 34.0057883),2026-09-09 06:34:39.884 -0400,STILL
3444,9,POINT (-84.0074 34.0057711),2026-09-09 06:32:39.132 -0400,STILL
3443,9,POINT (-84.0073948 34.0057789),2026-09-09 06:30:38.780 -0400,STILL
3442,9,POINT (-84.0074022 34.0057659),2026-09-09 06:25:53.615 -0400,STILL
3441,9,POINT (-84.0073907 34.0058061),2026-09-09 06:23:52.893 -0400,STILL
3440,9,POINT (-84.0073917 34.0057988),2026-09-09 06:21:51.875 -0400,STILL
3439,9,POINT (-84.007432 34.005605),2026-09-09 06:19:51.319 -0400,STILL
3438,9,POINT (-84.0073963 34.0057924),2026-09-09 06:17:50.003 -0400,STILL
3437,9,POINT (-84.0073977 34.0057877),2026-09-09 06:15:49.098 -0400,STILL
3436,9,POINT (-84.0073959 34.0057362),2026-09-09 06:13:48.538 -0400,STILL
3435,9,POINT (-84.0073888 34.0057593),2026-09-09 06:11:47.666 -0400,STILL
3434,9,POINT (-84.0073912 34.0057854),2026-09-09 06:09:46.639 -0400,STILL
3433,9,POINT (-84.0073934 34.0057467),2026-09-09 06:07:45.793 -0400,STILL
3432,9,POINT (-84.0073888 34.0057857),2026-09-09 06:03:16.752 -0400,STILL
3431,9,POINT (-84.0074039 34.0056903),2026-09-09 06:01:15.795 -0400,STILL
3430,9,POINT (-84.0074058 34.0056947),2026-09-09 05:59:14.931 -0400,STILL
3429,9,POINT (-84.0073948 34.0057543),2026-09-09 05:57:13.896 -0400,STILL
3428,9,POINT (-84.0073971 34.0057747),2026-09-09 05:55:12.914 -0400,STILL
3427,9,POINT (-84.0073952 34.0057571),2026-09-09 05:53:12.186 -0400,STILL
3426,9,POINT (-84.0073914 34.0057946),2026-09-09 05:51:11.361 -0400,STILL
3425,9,POINT (-84.0073899 34.0057894),2026-09-09 05:49:10.540 -0400,STILL
3424,9,POINT (-84.0073906 34.0057988),2026-09-09 05:47:09.770 -0400,STILL
3423,9,POINT (-84.0073912 34.0057481),2026-09-09 05:45:08.688 -0400,STILL
3422,9,POINT (-84.0075246 34.0057682),2026-09-09 05:43:32.022 -0400,STILL
3421,9,POINT (-84.0074039 34.0057741),2026-09-09 05:42:45.569 -0400,WALKING
3420,9,POINT (-84.007397 34.0057887),2026-09-09 05:41:45.001 -0400,WALKING
3419,9,POINT (-84.0073883 34.0057926),2026-09-09 05:40:44.147 -0400,
3418,9,POINT (-84.0073968 34.0057853),2026-09-09 05:39:43.470 -0400,
3417,9,POINT (-84.0074083 34.0057906),2026-09-09 05:38:42.568 -0400,
3416,9,POINT (-84.0073957 34.0057967),2026-09-09 05:37:41.636 -0400,
3415,9,POINT (-84.007393 34.0057995),2026-09-09 05:36:41.153 -0400,
3414,9,POINT (-84.0073899 34.0057851),2026-09-09 05:35:39.972 -0400,
3413,9,POINT (-84.0073877 34.0058015),2026-09-09 05:34:39.081 -0400,
3412,9,POINT (-84.007384 34.0057934),2026-09-09 05:33:38.705 -0400,
3411,9,POINT (-84.0073922 34.0057937),2026-09-09 05:32:37.511 -0400,
3410,9,POINT (-84.0073949 34.0057896),2026-09-09 05:31:37.894 -0400,
3409,9,POINT (-84.0074261 34.0056318),2026-09-09 04:47:08.208 -0400,
3408,9,POINT (-84.0073919 34.0057846),2026-09-09 04:30:15.223 -0400,
3407,9,POINT (-84.0073884 34.0057883),2026-09-09 04:28:13.104 -0400,
3406,9,POINT (-84.0073972 34.0057644),2026-09-09 04:26:11.120 -0400,
3405,9,POINT (-84.0073983 34.0057664),2026-09-09 04:24:09.136 -0400,
3404,9,POINT (-84.0074187 34.0056553),2026-09-09 04:22:07.183 -0400,
3403,9,POINT (-84.0073958 34.0057821),2026-09-09 04:20:06.150 -0400,
3402,9,POINT (-84.0073903 34.0057815),2026-09-09 04:18:04.079 -0400,
3401,9,POINT (-84.0074037 34.0057016),2026-09-09 04:16:02.192 -0400,
3400,9,POINT (-84.0073892 34.0057865),2026-09-09 04:14:00.189 -0400,
3399,9,POINT (-84.0073955 34.0057727),2026-09-09 04:11:58.098 -0400,
3398,9,POINT (-84.0073897 34.0057863),2026-09-09 04:09:57.191 -0400,
3397,9,POINT (-84.0073978 34.0056502),2026-09-09 04:07:55.126 -0400,
3396,9,POINT (-84.0074103 34.0056795),2026-09-09 04:05:54.188 -0400,
3395,9,POINT (-84.0074039 34.0057523),2026-09-09 04:03:52.114 -0400,
3394,9,POINT (-84.0073935 34.0057819),2026-09-09 04:01:50.251 -0400,
3393,9,POINT (-84.0073991 34.0057678),2026-09-09 03:59:48.886 -0400,
3392,9,POINT (-84.0074272 34.0056689),2026-09-09 03:57:48.127 -0400,
3391,9,POINT (-84.0073933 34.0057821),2026-09-09 03:55:45.245 -0400,
3390,9,POINT (-84.0073987 34.0057688),2026-09-09 03:53:44.219 -0400,
3389,9,POINT (-84.0073919 34.0057846),2026-09-09 03:51:42.175 -0400,
3388,9,POINT (-84.0073908 34.0057861),2026-09-09 03:49:40.260 -0400,
3387,9,POINT (-84.0073931 34.0057917),2026-09-09 03:47:38.145 -0400,
3386,9,POINT (-84.0073888 34.0057918),2026-09-09 03:45:36.633 -0400,
3385,9,POINT (-84.0073881 34.0057934),2026-09-09 03:43:33.192 -0400,
3384,9,POINT (-84.007394 34.0057872),2026-09-09 03:41:31.216 -0400,
3383,9,POINT (-84.0073908 34.0056978),2026-09-09 03:39:30.105 -0400,
3382,9,POINT (-84.0074009 34.0056589),2026-09-09 03:37:28.380 -0400,
3381,9,POINT (-84.0073902 34.0057925),2026-09-09 03:35:26.192 -0400,
3380,9,POINT (-84.0074205 34.0057563),2026-09-09 03:33:24.099 -0400,
3379,9,POINT (-84.0073911 34.0057849),2026-09-09 03:31:22.180 -0400,
3378,9,POINT (-84.0073907 34.0057847),2026-09-09 03:29:20.181 -0400,
3377,9,POINT (-84.0074051 34.0056289),2026-09-09 03:27:18.272 -0400,
3376,9,POINT (-84.0073964 34.0057769),2026-09-09 03:25:16.229 -0400,
3375,9,POINT (-84.0073942 34.0057667),2026-09-09 03:23:14.179 -0400,
3374,9,POINT (-84.0074469 34.0055657),2026-09-09 03:21:12.141 -0400,
3373,9,POINT (-84.0074484 34.0055628),2026-09-09 03:19:10.229 -0400,
3372,9,POINT (-84.007411 34.0056086),2026-09-09 03:17:08.239 -0400,
3371,9,POINT (-84.0074209 34.00578),2026-09-09 03:15:06.253 -0400,
3370,9,POINT (-84.0074012 34.0057621),2026-09-09 03:13:05.540 -0400,
3369,9,POINT (-84.0074184 34.0055878),2026-09-09 03:11:06.142 -0400,
3368,9,POINT (-84.0073973 34.0057173),2026-09-09 03:09:03.153 -0400,
3367,9,POINT (-84.0074043 34.005666),2026-09-09 03:07:02.991 -0400,
3366,9,POINT (-84.0073941 34.0057437),2026-09-08 19:27:44.408 -0400,
3365,9,POINT (-84.0073752 34.0057907),2026-09-08 19:26:41.895 -0400,
3364,9,POINT (-84.0073568 34.0058524),2026-09-08 19:25:41.163 -0400,
3363,9,POINT (-84.0074043 34.0056946),2026-09-08 19:24:40.675 -0400,
3362,9,POINT (-84.0074251 34.0055241),2026-09-08 19:23:38.265 -0400,
3361,9,POINT (-84.0074357 34.0054941),2026-09-08 19:22:37.437 -0400,
3360,9,POINT (-84.0073927 34.0057407),2026-09-08 19:21:36.626 -0400,
3359,9,POINT (-84.0073908 34.005786),2026-09-08 19:20:41.925 -0400,
3358,9,POINT (-84.0073869 34.0057699),2026-09-08 19:18:52.985 -0400,
3357,9,POINT (-84.0073902 34.0057852),2026-09-08 19:17:51.992 -0400,
3356,9,POINT (-84.0073888 34.0057876),2026-09-08 19:16:51.236 -0400,
3355,9,POINT (-84.0074093 34.005794),2026-09-08 19:15:50.453 -0400,
3354,9,POINT (-84.0073916 34.0057904),2026-09-08 19:14:49.591 -0400,
3353,9,POINT (-84.0074013 34.0057995),2026-09-08 19:13:48.927 -0400,
3352,9,POINT (-84.0073893 34.0057932),2026-09-08 19:12:47.934 -0400,
3351,9,POINT (-84.0073895 34.0057872),2026-09-08 19:11:47.129 -0400,
3350,9,POINT (-84.0074081 34.005792),2026-09-08 19:10:46.396 -0400,
3349,9,POINT (-84.0073914 34.0057887),2026-09-08 19:09:45.528 -0400,
3348,9,POINT (-84.0073921 34.0057893),2026-09-08 19:08:45.005 -0400,
3347,9,POINT (-84.007388 34.0057823),2026-09-08 19:07:43.939 -0400,
3346,9,POINT (-84.0073867 34.0057884),2026-09-08 19:06:43.150 -0400,
3345,9,POINT (-84.0074565 34.0057031),2026-09-08 19:05:41.152 -0400,
3344,9,POINT (-84.0074705 34.0057195),2026-09-08 19:04:38.151 -0400,
3343,9,POINT (-84.0075022 34.0057046),2026-09-08 19:03:36.404 -0400,
3342,9,POINT (-84.0074989 34.0056982),2026-09-08 19:02:33.121 -0400,
3341,9,POINT (-84.0075607 34.0056886),2026-09-08 19:01:39.250 -0400,
3340,9,POINT (-84.0074866 34.0056732),2026-09-08 19:00:38.422 -0400,
3339,9,POINT (-84.0073929 34.0057952),2026-09-08 18:59:37.611 -0400,
3338,9,POINT (-84.0074843 34.0056798),2026-09-08 18:58:36.867 -0400,
3337,9,POINT (-84.0073948 34.005777),2026-09-08 18:57:36.435 -0400,
3336,9,POINT (-84.0073921 34.0057891),2026-09-08 18:56:35.295 -0400,
3335,9,POINT (-84.0073906 34.005778),2026-09-08 18:55:34.607 -0400,
3334,9,POINT (-84.0073888 34.0057894),2026-09-08 18:54:33.739 -0400,
3333,9,POINT (-84.0074002 34.0057755),2026-09-08 18:53:32.964 -0400,
3332,9,POINT (-84.0073948 34.005793),2026-09-08 18:52:32.495 -0400,
3331,9,POINT (-84.0073911 34.0057939),2026-09-08 18:51:31.267 -0400,
3330,9,POINT (-84.0073946 34.005794),2026-09-08 18:50:30.541 -0400,
3329,9,POINT (-84.007411 34.0057833),2026-09-08 18:49:29.832 -0400,
3328,9,POINT (-84.0073865 34.0057905),2026-09-08 18:48:29.082 -0400,
3327,9,POINT (-84.0073911 34.0057911),2026-09-08 18:47:28.358 -0400,
3326,9,POINT (-84.0073965 34.0057875),2026-09-08 18:46:27.244 -0400,
3325,9,POINT (-84.0073954 34.0057824),2026-09-08 18:45:26.137 -0400,
3324,9,POINT (-84.0073916 34.0057902),2026-09-08 18:44:25.183 -0400,
3323,9,POINT (-84.0073886 34.0057891),2026-09-08 18:43:24.353 -0400,
3322,9,POINT (-84.0073933 34.0057954),2026-09-08 18:42:23.927 -0400,
3321,9,POINT (-84.0073856 34.0057898),2026-09-08 18:41:22.696 -0400,
3320,9,POINT (-84.0073912 34.0057879),2026-09-08 18:40:22.025 -0400,
3319,9,POINT (-84.0074083 34.0057817),2026-09-08 18:39:21.253 -0400,
3318,9,POINT (-84.0073915 34.0057851),2026-09-08 18:38:20.643 -0400,
3317,9,POINT (-84.0073968 34.0057858),2026-09-08 18:37:19.842 -0400,
3316,9,POINT (-84.0073889 34.0057882),2026-09-08 18:36:18.672 -0400,
3315,9,POINT (-84.0073935 34.005799),2026-09-08 18:35:17.996 -0400,
3314,9,POINT (-84.007387 34.0057966),2026-09-08 18:34:17.106 -0400,
3313,9,POINT (-84.0073943 34.0057764),2026-09-08 18:33:16.426 -0400,
3312,9,POINT (-84.0074087 34.0057811),2026-09-08 18:32:15.816 -0400,
3311,9,POINT (-84.007388 34.0057857),2026-09-08 18:31:14.736 -0400,
3310,9,POINT (-84.0073955 34.0057892),2026-09-08 18:30:14.035 -0400,
3309,9,POINT (-84.0073878 34.0057893),2026-09-08 18:29:13.185 -0400,
3308,9,POINT (-84.0074216 34.0057414),2026-09-08 18:28:12.355 -0400,
3307,9,POINT (-84.0073895 34.0057937),2026-09-08 18:27:11.852 -0400,
3306,9,POINT (-84.007393 34.0057906),2026-09-08 18:26:10.422 -0400,
3305,9,POINT (-84.0074178 34.0056878),2026-09-08 18:25:09.530 -0400,
3304,9,POINT (-84.0073947 34.0057779),2026-09-08 18:24:08.921 -0400,
3303,9,POINT (-84.0074057 34.0057831),2026-09-08 18:23:07.119 -0400,
3302,9,POINT (-84.0073939 34.005788),2026-09-08 18:22:06.463 -0400,
3301,9,POINT (-84.0073936 34.0057805),2026-09-08 18:18:17.058 -0400,
3300,9,POINT (-84.0073925 34.0056709),2026-09-08 18:17:16.242 -0400,
3299,9,POINT (-84.007397 34.0057937),2026-09-08 18:14:51.162 -0400,
3298,9,POINT (-84.0073891 34.0057872),2026-09-08 18:13:50.355 -0400,
3297,9,POINT (-84.0073928 34.0057914),2026-09-08 18:12:49.542 -0400,
3296,9,POINT (-84.007393 34.0057911),2026-09-08 18:11:48.838 -0400,
3295,9,POINT (-84.0074055 34.0057741),2026-09-08 18:10:47.833 -0400,
3294,9,POINT (-84.0073915 34.0057798),2026-09-08 18:09:47.077 -0400,
3293,9,POINT (-84.0074049 34.005767),2026-09-08 18:08:46.402 -0400,
3292,9,POINT (-84.0074044 34.0057849),2026-09-08 18:07:45.556 -0400,
3291,9,POINT (-84.0073981 34.0057958),2026-09-08 18:06:44.980 -0400,
3290,9,POINT (-84.0073946 34.0058077),2026-09-08 18:05:44.147 -0400,
3289,9,POINT (-84.0073994 34.0057655),2026-09-08 18:04:43.264 -0400,
3288,9,POINT (-84.0073988 34.0058007),2026-09-08 18:03:42.279 -0400,
3287,9,POINT (-84.0073862 34.0057904),2026-09-08 18:02:41.539 -0400,
3286,9,POINT (-84.0074025 34.0057539),2026-09-08 18:01:41.035 -0400,
3285,9,POINT (-84.0073931 34.0057945),2026-09-08 18:00:39.825 -0400,
3284,9,POINT (-84.0073878 34.0057891),2026-09-08 17:59:39.067 -0400,
3283,9,POINT (-84.0074373 34.0056163),2026-09-08 17:58:38.258 -0400,
3282,9,POINT (-84.0074003 34.0057827),2026-09-08 17:57:37.511 -0400,
3281,9,POINT (-84.0073963 34.0057929),2026-09-08 17:56:36.996 -0400,
3280,9,POINT (-84.0074097 34.0057789),2026-09-08 17:55:35.979 -0400,
3279,9,POINT (-84.0073954 34.0057823),2026-09-08 17:54:35.091 -0400,
3278,9,POINT (-84.0073949 34.0057828),2026-09-08 17:53:34.307 -0400,
3277,9,POINT (-84.007393 34.0057903),2026-09-08 17:52:33.407 -0400,
3276,9,POINT (-84.0073843 34.0057969),2026-09-08 17:51:32.857 -0400,
3275,9,POINT (-84.0073909 34.0057902),2026-09-08 17:50:31.664 -0400,
3274,9,POINT (-84.0073852 34.0057943),2026-09-08 17:49:30.941 -0400,
3273,9,POINT (-84.0073882 34.0057731),2026-09-08 17:48:30.054 -0400,
3272,9,POINT (-84.0074027 34.0057541),2026-09-08 17:47:29.099 -0400,
3271,9,POINT (-84.007389 34.0057821),2026-09-08 17:46:28.156 -0400,
3270,9,POINT (-84.0074344 34.0054901),2026-09-08 17:33:07.255 -0400,
3269,9,POINT (-84.0073895 34.0057973),2026-09-08 17:32:06.340 -0400,
3268,9,POINT (-84.0074319 34.0056723),2026-09-08 17:31:05.505 -0400,
3267,9,POINT (-84.0074084 34.0057325),2026-09-08 17:30:04.399 -0400,
3266,9,POINT (-84.007398 34.005779),2026-09-08 17:29:03.319 -0400,
3265,9,POINT (-84.0074071 34.005721),2026-09-08 17:28:02.421 -0400,
3264,9,POINT (-84.0073951 34.0056553),2026-09-08 17:27:01.561 -0400,
3263,9,POINT (-84.0073913 34.0057874),2026-09-08 17:26:00.598 -0400,
3262,9,POINT (-84.0073949 34.0057829),2026-09-08 17:24:59.731 -0400,
3261,9,POINT (-84.0074084 34.0057535),2026-09-08 17:23:58.720 -0400,
3260,9,POINT (-84.0074164 34.005761),2026-09-08 17:22:57.659 -0400,
3259,9,POINT (-84.0073933 34.0057238),2026-09-08 17:21:56.600 -0400,
3258,9,POINT (-84.0074161 34.005749),2026-09-08 17:20:55.590 -0400,
3257,9,POINT (-84.007412 34.0057148),2026-09-08 17:19:54.489 -0400,
3256,9,POINT (-84.0073972 34.0056929),2026-09-08 17:18:53.528 -0400,
3255,9,POINT (-84.0074223 34.0055793),2026-09-08 17:17:14.387 -0400,
3254,9,POINT (-84.0075681 34.0056342),2026-09-08 17:15:24.190 -0400,
3253,9,POINT (-84.0075049 34.0057278),2026-09-08 17:14:23.098 -0400,
3252,9,POINT (-84.0075556 34.0058109),2026-09-08 17:13:20.096 -0400,
3251,9,POINT (-84.0074241 34.0055175),2026-09-08 17:10:06.072 -0400,
3250,9,POINT (-84.007466 34.0055025),2026-09-08 17:09:05.026 -0400,
3249,9,POINT (-84.0073876 34.0056919),2026-09-08 17:08:03.817 -0400,
3248,9,POINT (-84.0074657 34.0055023),2026-09-08 17:07:02.545 -0400,
3247,9,POINT (-84.0074303 34.0055156),2026-09-08 17:06:01.860 -0400,
3246,9,POINT (-84.0074331 34.0055265),2026-09-08 17:05:00.360 -0400,
3245,9,POINT (-84.0074291 34.0055193),2026-09-08 17:03:59.351 -0400,
3244,9,POINT (-84.0074415 34.0055016),2026-09-08 17:02:58.446 -0400,
3243,9,POINT (-84.0074725 34.0054977),2026-09-08 17:01:57.364 -0400,
3242,9,POINT (-84.0074398 34.0055418),2026-09-08 17:00:56.330 -0400,
3241,9,POINT (-84.0074336 34.0054989),2026-09-08 16:59:55.118 -0400,
3240,9,POINT (-84.0074314 34.0054987),2026-09-08 16:58:54.111 -0400,
3239,9,POINT (-84.0074455 34.0054766),2026-09-08 16:57:53.281 -0400,
3238,9,POINT (-84.0074413 34.0054837),2026-09-08 16:56:52.371 -0400,
3237,9,POINT (-84.0074339 34.0054853),2026-09-08 16:55:51.324 -0400,
3236,9,POINT (-84.0074411 34.0054954),2026-09-08 16:54:50.018 -0400,
3235,9,POINT (-84.0075952 34.0055677),2026-09-08 16:53:46.119 -0400,
3234,9,POINT (-84.0075421 34.0056373),2026-09-08 16:52:41.101 -0400,
3233,9,POINT (-84.0074456 34.0054853),2026-09-08 16:51:46.837 -0400,
3232,9,POINT (-84.0074462 34.0054913),2026-09-08 16:50:45.975 -0400,
3231,9,POINT (-84.0074399 34.0054903),2026-09-08 16:49:44.668 -0400,
3230,9,POINT (-84.0074397 34.005504),2026-09-08 16:48:43.508 -0400,
3229,9,POINT (-84.0074334 34.0054974),2026-09-08 16:47:42.347 -0400,
3228,9,POINT (-84.0074342 34.0054878),2026-09-08 16:46:41.245 -0400,
3227,9,POINT (-84.0074422 34.0054965),2026-09-08 16:45:40.176 -0400,
3226,9,POINT (-84.0074431 34.0055042),2026-09-08 16:44:38.993 -0400,
3225,9,POINT (-84.0074213 34.0055627),2026-09-08 16:43:37.876 -0400,
3224,9,POINT (-84.0074359 34.0055241),2026-09-08 16:42:36.802 -0400,
3223,9,POINT (-84.0074677 34.005519),2026-09-08 16:41:35.808 -0400,
3222,9,POINT (-84.0074906 34.005492),2026-09-08 16:40:34.978 -0400,
3221,9,POINT (-84.0073894 34.0057878),2026-09-08 16:39:33.827 -0400,
3220,9,POINT (-84.0074481 34.005482),2026-09-08 16:38:32.532 -0400,
3219,9,POINT (-84.0074494 34.0054855),2026-09-08 16:37:31.413 -0400,
3218,9,POINT (-84.0073945 34.0057747),2026-09-08 16:36:30.519 -0400,
3217,9,POINT (-84.0073873 34.0057888),2026-09-08 16:35:30.108 -0400,
3216,9,POINT (-84.0073904 34.0057959),2026-09-08 16:34:32.151 -0400,
3215,9,POINT (-84.0073938 34.0057931),2026-09-08 16:33:28.033 -0400,
3214,9,POINT (-84.0073898 34.0057899),2026-09-08 16:32:27.004 -0400,
3213,9,POINT (-84.0073903 34.0057939),2026-09-08 16:31:26.170 -0400,
3212,9,POINT (-84.0073874 34.0057979),2026-09-08 16:30:25.697 -0400,
3211,9,POINT (-84.0073866 34.0057881),2026-09-08 16:29:24.783 -0400,
3210,9,POINT (-84.0073965 34.0057312),2026-09-08 16:28:24.024 -0400,
3209,9,POINT (-84.0073941 34.0057345),2026-09-08 16:27:23.241 -0400,
3208,9,POINT (-84.0075172 34.0056779),2026-09-08 16:26:22.228 -0400,
3207,9,POINT (-84.0073905 34.0057863),2026-09-08 16:25:21.416 -0400,
3206,9,POINT (-84.007385 34.0057853),2026-09-08 16:24:20.019 -0400,
3205,9,POINT (-84.0073936 34.0057722),2026-09-08 16:23:19.273 -0400,
3204,9,POINT (-84.0073946 34.0058008),2026-09-08 16:22:18.460 -0400,
3203,9,POINT (-84.0073904 34.0057855),2026-09-08 16:21:17.608 -0400,
3202,9,POINT (-84.0073949 34.0057917),2026-09-08 16:20:17.206 -0400,
3201,9,POINT (-84.0073933 34.0057996),2026-09-08 16:19:15.951 -0400,
3200,9,POINT (-84.0073976 34.0057633),2026-09-08 16:18:15.152 -0400,
3199,9,POINT (-84.0073998 34.005762),2026-09-08 16:17:14.141 -0400,
3198,9,POINT (-84.0073996 34.0057998),2026-09-08 16:16:13.280 -0400,
3197,9,POINT (-84.0073944 34.0056923),2026-09-08 16:15:12.885 -0400,
3196,9,POINT (-84.0073963 34.0056745),2026-09-08 16:14:11.760 -0400,
3195,9,POINT (-84.0073945 34.0057852),2026-09-08 16:13:11.051 -0400,
3194,9,POINT (-84.0073912 34.00572),2026-09-08 16:12:10.050 -0400,
3193,9,POINT (-84.0073976 34.0057803),2026-09-08 16:11:08.789 -0400,
3192,9,POINT (-84.007389 34.0057917),2026-09-08 16:10:08.341 -0400,
3191,9,POINT (-84.0073892 34.0057857),2026-09-08 16:09:07.182 -0400,
3190,9,POINT (-84.0073931 34.0057813),2026-09-08 16:08:06.370 -0400,
3189,9,POINT (-84.0073971 34.0057454),2026-09-08 16:07:05.543 -0400,
3188,9,POINT (-84.0073967 34.0057884),2026-09-08 16:06:04.159 -0400,
3187,9,POINT (-84.0073901 34.0057105),2026-09-08 16:05:03.361 -0400,
3186,9,POINT (-84.0073901 34.0057919),2026-09-08 16:03:12.055 -0400,
3185,9,POINT (-84.007391 34.0057924),2026-09-08 16:02:10.836 -0400,
3184,9,POINT (-84.0073885 34.0057207),2026-09-08 16:01:11.217 -0400,
3183,9,POINT (-84.0073902 34.0057869),2026-09-08 06:01:46.902 -0400,
3182,9,POINT (-84.0017036 34.011542),2026-09-08 06:00:45.506 -0400,
3181,9,POINT (-84.0073912 34.0057854),2026-09-08 05:44:45.133 -0400,
3180,9,POINT (-84.0074899 34.0056815),2026-09-08 05:40:16.220 -0400,
3179,9,POINT (-84.0073905 34.0057854),2026-09-08 05:39:20.169 -0400,
3178,9,POINT (-84.0073961 34.0057327),2026-09-08 05:38:17.824 -0400,
3177,9,POINT (-84.0074262 34.0055389),2026-09-08 05:37:16.273 -0400,
3176,9,POINT (-84.0073987 34.0057785),2026-09-08 05:36:14.147 -0400,
3175,9,POINT (-84.0073925 34.0057955),2026-09-08 05:35:11.849 -0400,
3174,9,POINT (-84.0074074 34.0057653),2026-09-08 05:34:10.163 -0400,
3173,9,POINT (-84.007394 34.0057861),2026-09-08 05:33:08.082 -0400,
3172,9,POINT (-84.0074197 34.0057544),2026-09-08 05:32:06.262 -0400,
3171,9,POINT (-84.0074142 34.0057565),2026-09-08 05:31:04.062 -0400,
3170,9,POINT (-84.007397 34.0057878),2026-09-08 05:30:02.206 -0400,
3169,9,POINT (-84.0074117 34.0057585),2026-09-08 05:29:00.067 -0400,
3168,9,POINT (-84.007393 34.0057829),2026-09-08 05:27:57.874 -0400,
3167,9,POINT (-84.0074473 34.0055209),2026-09-08 05:26:56.201 -0400,
